order_id,order_date,customer_id,order_status
88874,2/21/2012,1939,CANCELLED
88874,2/21/2012,1939,CANCELLED
88870,3/22/2010,1940,CANCELLED
88871,4/19/2010,1940,REJECTED
88871,4/19/2010,1940,REJECTED
88872,3/27/2011,1940,COMPLETED
88431,2/23/2012,1942,CANCELLED
88433,9/30/2013,1942,REJECTED
88430,1/26/2011,1943,REJECTED
88432,01-04-2013,1943,REJECTED
86337,07-12-2013,1945,COMPLETED
86337,07-12-2013,1945,COMPLETED
86337,07-12-2013,1945,COMPLETED
86331,1/26/2010,1946,CANCELLED
86331,1/26/2010,1946,CANCELLED
86332,6/16/2011,1946,COMPLETED
86333,12-01-2011,1946,COMPLETED
86334,7/13/2012,1946,CANCELLED
86335,03-02-2013,1946,REJECTED
86336,3/13/2013,1946,CANCELLED
90416,4/20/2011,1948,REJECTED
90416,4/20/2011,1948,REJECTED
90415,08-01-2010,1949,REJECTED
90418,10-11-2011,1949,CANCELLED
90419,11/19/2012,1949,COMPLETED
90420,07-03-2013,1949,CANCELLED
90421,9/29/2013,1949,COMPLETED
90421,9/29/2013,1949,COMPLETED
90414,07-06-2010,1950,CLOSED
90417,8/23/2011,1950,REJECTED
90420,07-03-2013,1950,CANCELLED
90420,07-03-2013,1950,CANCELLED
88343,5/28/2012,1952,CLOSED
88343,5/28/2012,1952,CLOSED
88344,6/16/2012,1952,REJECTED
88346,12-02-2013,1952,COMPLETED
88341,2/16/2012,1953,REJECTED
88342,03-07-2012,1953,COMPLETED
88343,5/28/2012,1953,CLOSED
88345,11/23/2012,1953,COMPLETED
88347,12/16/2013,1953,CLOSED
88347,12/16/2013,1953,CLOSED
88347,12/16/2013,1953,CLOSED
89821,11-08-2011,1955,COMPLETED
89820,12/19/2010,1956,COMPLETED
89823,05-05-2012,1956,CLOSED
89826,9/13/2013,1956,COMPLETED
89818,10-07-2010,1957,COMPLETED
89821,11-08-2011,1957,COMPLETED
89824,06-02-2013,1957,CLOSED
89825,8/30/2013,1957,COMPLETED
89827,10-07-2013,1957,COMPLETED
89828,11-01-2013,1957,REJECTED
89829,12/19/2013,1957,COMPLETED
89819,12/18/2010,1958,REJECTED
89822,4/15/2012,1958,COMPLETED
89826,9/13/2013,1958,COMPLETED
28225,1/22/2010,1959,COMPLETED
26342,10/18/2010,1959,REJECTED
26342,10/18/2010,1959,REJECTED
26342,10/18/2010,1959,REJECTED
41569,7/21/2011,1959,COMPLETED
5346,12/25/2011,1959,COMPLETED
5346,12/25/2011,1959,COMPLETED
5346,12/25/2011,1959,COMPLETED
37988,04-05-2012,1959,CLOSED
23940,04-08-2012,1959,CANCELLED
23940,04-08-2012,1959,CANCELLED
44451,09-11-2012,1959,COMPLETED
39332,10-09-2012,1959,COMPLETED
10470,05-04-2013,1959,COMPLETED
29985,07-11-2013,1959,COMPLETED
13984,9/24/2013,1959,COMPLETED
56740,10/16/2013,1959,COMPLETED
88859,12/25/2011,1960,COMPLETED
88859,12/25/2011,1960,COMPLETED
88859,12/25/2011,1961,COMPLETED
88861,04-08-2012,1961,CANCELLED
88861,04-08-2012,1961,CANCELLED
88865,05-04-2013,1961,COMPLETED
88867,9/24/2013,1961,COMPLETED
88857,10/18/2010,1962,REJECTED
88857,10/18/2010,1962,REJECTED
88864,1/22/2013,1962,COMPLETED
88866,07-11-2013,1962,COMPLETED
88869,10/18/2013,1962,REJECTED
88858,7/21/2011,1963,COMPLETED
88860,04-05-2012,1963,CLOSED
88862,09-11-2012,1963,COMPLETED
88863,10-09-2012,1963,COMPLETED
88868,10/16/2013,1964,COMPLETED
89457,9/30/2011,1966,COMPLETED
89458,10-10-2011,1966,COMPLETED
89463,11-09-2012,1966,REJECTED
89456,3/18/2010,1967,CANCELLED
89459,04-03-2012,1967,REJECTED
89460,08-10-2012,1967,COMPLETED
89463,11-09-2012,1967,REJECTED
89464,3/18/2013,1967,CANCELLED
89461,11-01-2012,1968,CLOSED
89461,11-01-2012,1968,CLOSED
89461,11-01-2012,1968,CLOSED
89462,11-02-2012,1968,CANCELLED
91551,11/24/2011,1970,COMPLETED
91550,1/18/2010,1971,CANCELLED
91551,11/24/2011,1971,COMPLETED
91551,11/24/2011,1971,COMPLETED
91553,01-08-2013,1971,CANCELLED
91554,1/18/2013,1971,CANCELLED
91554,1/18/2013,1971,CANCELLED
91550,1/18/2010,1972,CANCELLED
91550,1/18/2010,1972,CANCELLED
91552,11-05-2012,1972,COMPLETED
89040,5/20/2010,1974,CANCELLED
89040,5/20/2010,1974,CANCELLED
89042,10-11-2012,1974,COMPLETED
89045,7/28/2013,1974,CANCELLED
89044,07-09-2013,1975,COMPLETED
89044,07-09-2013,1975,COMPLETED
89044,07-09-2013,1975,COMPLETED
89045,7/28/2013,1975,CANCELLED
89046,9/23/2013,1975,COMPLETED
89046,9/23/2013,1975,COMPLETED
89039,01-10-2010,1976,COMPLETED
89039,01-10-2010,1976,COMPLETED
89041,9/23/2010,1976,COMPLETED
89043,02-06-2013,1976,REJECTED
87763,12/13/2012,1978,CLOSED
87763,12/13/2012,1978,CLOSED
87757,11-05-2010,1979,CLOSED
87758,5/28/2011,1979,CLOSED
87759,06-09-2011,1979,CANCELLED
87761,6/27/2012,1979,CANCELLED
87763,12/13/2012,1979,CLOSED
87764,4/16/2013,1979,COMPLETED
87760,07-04-2011,1980,CLOSED
87762,11/16/2012,1980,REJECTED
87762,11/16/2012,1980,REJECTED
87762,11/16/2012,1980,REJECTED
87760,07-04-2011,1981,CLOSED
91259,4/28/2013,1983,COMPLETED
91260,11/24/2013,1983,REJECTED
91260,11/24/2013,1983,REJECTED
91258,11/16/2010,1984,CLOSED
91260,11/24/2013,1984,REJECTED
90888,11-06-2010,1986,CLOSED
90888,11-06-2010,1986,CLOSED
90889,1/13/2011,1986,CLOSED
90890,7/23/2012,1986,COMPLETED
89999,01-03-2010,1988,COMPLETED
90005,7/25/2012,1988,REJECTED
90000,1/21/2010,1989,CLOSED
90000,1/21/2010,1989,CLOSED
90001,5/15/2010,1989,COMPLETED
90001,5/15/2010,1989,COMPLETED
90003,10/30/2010,1989,CANCELLED
90006,1/21/2013,1989,CLOSED
90009,8/30/2013,1989,CLOSED
90004,5/27/2012,1990,COMPLETED
90004,5/27/2012,1990,COMPLETED
90004,5/27/2012,1990,COMPLETED
90007,03-03-2013,1990,CANCELLED
90002,8/22/2010,1991,CANCELLED
90008,4/25/2013,1991,COMPLETED
90010,10-04-2013,1991,REJECTED
91010,4/15/2011,1993,COMPLETED
91013,7/31/2012,1993,COMPLETED
91011,7/15/2011,1994,CANCELLED
91012,06-10-2012,1994,CANCELLED
91012,06-10-2012,1994,CANCELLED
91013,7/31/2012,1994,COMPLETED
91014,03-12-2013,1994,CLOSED
91015,8/22/2013,1994,COMPLETED
91016,10/13/2013,1994,CLOSED
91012,06-10-2012,1995,CANCELLED
90333,1/25/2010,1997,CLOSED
90334,05-07-2010,1997,CANCELLED
90335,12-02-2010,1997,REJECTED
90336,04-11-2013,1997,CANCELLED
90568,12-03-2010,1998,CLOSED
90571,11-01-2011,1998,REJECTED
90571,11-01-2011,1998,REJECTED
90571,11-01-2011,1998,REJECTED
90571,11-01-2011,1998,REJECTED
90573,12-02-2012,1998,CANCELLED
90574,09-08-2013,1998,COMPLETED
12900,05-03-2011,1999,COMPLETED
12900,05-03-2011,1999,COMPLETED
54146,10/18/2011,1999,REJECTED
43745,11-01-2011,1999,REJECTED
43745,11-01-2011,1999,REJECTED
43745,11-01-2011,1999,REJECTED
43745,11-01-2011,1999,REJECTED
43745,11-01-2011,1999,REJECTED
45924,12/21/2011,1999,REJECTED
46565,6/22/2012,1999,CLOSED
46565,6/22/2012,1999,CLOSED
46565,6/22/2012,1999,CLOSED
32065,12-02-2012,1999,CANCELLED
36743,09-08-2013,1999,COMPLETED
48643,10/18/2013,1999,CANCELLED
48643,10/18/2013,1999,CANCELLED
48643,10/18/2013,1999,CANCELLED
43745,11-01-2013,1999,REJECTED
17317,12-03-2013,1999,CLOSED
90569,05-03-2011,2000,COMPLETED
90569,05-03-2011,2000,COMPLETED
90571,11-01-2011,2001,REJECTED
90571,11-01-2011,2001,REJECTED
90572,6/22/2012,2001,CLOSED
90572,6/22/2012,2001,CLOSED
90572,6/22/2012,2001,CLOSED
90575,10/18/2013,2001,CANCELLED
90576,12/21/2013,2001,REJECTED
90570,10/18/2011,2002,REJECTED
90575,10/18/2013,2002,CANCELLED
90575,10/18/2013,2002,CANCELLED
91277,10/17/2010,2004,CANCELLED
91277,10/17/2010,2004,CANCELLED
91278,8/18/2011,2004,CANCELLED
91278,8/18/2011,2004,CANCELLED
91279,5/20/2013,2004,COMPLETED
91280,12-11-2013,2004,CANCELLED
91280,12-11-2013,2004,CANCELLED
88798,09-05-2010,2006,CLOSED
88799,1/18/2011,2006,COMPLETED
88799,1/18/2011,2006,COMPLETED
88799,1/18/2011,2006,COMPLETED
88800,1/24/2011,2006,CLOSED
88801,7/14/2011,2006,CANCELLED
88804,09-04-2011,2006,CANCELLED
88805,3/30/2012,2006,CANCELLED
88806,4/22/2012,2006,REJECTED
88807,5/19/2012,2006,CLOSED
88810,01-08-2013,2006,COMPLETED
88812,4/21/2013,2006,COMPLETED
88802,7/28/2011,2007,COMPLETED
88803,8/30/2011,2007,COMPLETED
88803,8/30/2011,2007,COMPLETED
88804,09-04-2011,2007,CANCELLED
88806,4/22/2012,2007,REJECTED
88808,7/21/2012,2007,REJECTED
88809,09-10-2012,2007,COMPLETED
88810,01-08-2013,2007,COMPLETED
88810,01-08-2013,2007,COMPLETED
88811,1/18/2013,2007,COMPLETED
88813,11/24/2013,2007,CANCELLED
88813,11/24/2013,2007,CANCELLED
86880,4/18/2013,2009,CLOSED
86880,4/18/2013,2010,CLOSED
86880,4/18/2013,2010,CLOSED
86882,10-02-2013,2010,COMPLETED
86882,10-02-2013,2010,COMPLETED
86874,6/18/2010,2011,CANCELLED
86876,3/26/2011,2011,CANCELLED
86876,3/26/2011,2011,CANCELLED
86877,7/21/2011,2011,REJECTED
86881,06-12-2013,2011,CANCELLED
86882,10-02-2013,2011,COMPLETED
86882,10-02-2013,2011,COMPLETED
86875,1/14/2011,2012,CLOSED
86878,8/22/2011,2012,CANCELLED
86879,3/31/2013,2012,REJECTED
86881,06-12-2013,2012,CANCELLED
88367,3/22/2010,2014,COMPLETED
88367,3/22/2010,2014,COMPLETED
88368,04-04-2010,2014,COMPLETED
88369,03-02-2011,2014,COMPLETED
88370,12-04-2011,2015,COMPLETED
88370,12-04-2011,2015,COMPLETED
86935,5/13/2011,2017,CLOSED
86935,5/13/2011,2017,CLOSED
86936,5/30/2011,2017,REJECTED
86942,11-10-2012,2017,COMPLETED
86944,04-09-2013,2017,CLOSED
86934,2/19/2011,2018,CANCELLED
86940,02-10-2012,2018,REJECTED
86940,02-10-2012,2018,REJECTED
86943,12-01-2012,2018,COMPLETED
86943,12-01-2012,2018,COMPLETED
86944,04-09-2013,2018,CLOSED
86945,05-03-2013,2018,CANCELLED
86941,09-03-2012,2019,COMPLETED
86941,09-03-2012,2019,COMPLETED
86943,12-01-2012,2019,COMPLETED
86943,12-01-2012,2019,COMPLETED
86943,12-01-2012,2019,COMPLETED
86947,11/15/2013,2019,COMPLETED
86933,2/13/2010,2020,COMPLETED
86939,10/22/2011,2020,COMPLETED
86939,10/22/2011,2020,COMPLETED
86939,10/22/2011,2020,COMPLETED
86937,06-09-2011,2021,REJECTED
86938,6/17/2011,2021,REJECTED
86939,10/22/2011,2021,COMPLETED
86939,10/22/2011,2021,COMPLETED
86946,06-09-2013,2021,REJECTED
86948,12/21/2013,2021,CLOSED
90762,9/20/2011,2023,REJECTED
90762,9/20/2011,2023,REJECTED
90763,02-01-2012,2023,COMPLETED
90764,07-04-2012,2023,CLOSED
90765,9/16/2013,2023,CANCELLED
87127,1/20/2011,2025,CANCELLED
87128,7/23/2011,2025,COMPLETED
87128,7/23/2011,2025,COMPLETED
87128,7/23/2011,2025,COMPLETED
87130,03-08-2012,2025,CLOSED
87130,03-08-2012,2025,CLOSED
87131,2/18/2013,2025,COMPLETED
87129,2/20/2012,2026,COMPLETED
87132,12/22/2013,2026,CLOSED
87133,12/27/2013,2026,COMPLETED
87127,1/20/2011,2027,CANCELLED
91061,9/18/2013,2029,CANCELLED
91059,9/17/2010,2030,COMPLETED
91059,9/17/2010,2030,COMPLETED
91060,9/18/2010,2030,CANCELLED
87119,9/14/2011,2032,CANCELLED
87118,01-03-2011,2033,REJECTED
87118,01-03-2011,2033,REJECTED
87118,01-03-2011,2033,REJECTED
87119,9/14/2011,2033,CANCELLED
87121,01-01-2012,2033,REJECTED
87123,3/26/2012,2033,CANCELLED
87123,3/26/2012,2033,CANCELLED
87123,3/26/2012,2033,CANCELLED
87120,10/31/2011,2034,CANCELLED
87120,10/31/2011,2034,CANCELLED
87122,2/26/2012,2034,COMPLETED
87124,06-10-2012,2034,CLOSED
87125,1/18/2013,2034,REJECTED
87126,05-12-2013,2034,REJECTED
87117,11/18/2010,2035,COMPLETED
87125,1/18/2013,2035,REJECTED
87125,1/18/2013,2035,REJECTED
89333,03-12-2010,2037,CLOSED
89336,02-01-2012,2037,CANCELLED
89338,05-01-2013,2037,COMPLETED
89334,4/21/2010,2038,COMPLETED
89340,8/21/2013,2038,COMPLETED
89335,4/27/2011,2039,CANCELLED
89335,4/27/2011,2039,CANCELLED
89335,4/27/2011,2039,CANCELLED
89337,10/26/2012,2039,COMPLETED
89339,5/22/2013,2039,COMPLETED
91240,7/16/2013,2041,REJECTED
91242,9/24/2013,2041,COMPLETED
91243,10/28/2013,2041,CLOSED
91243,10/28/2013,2041,CLOSED
91239,5/20/2013,2042,COMPLETED
91241,9/13/2013,2042,COMPLETED
88692,6/24/2010,2044,REJECTED
88693,4/19/2011,2044,CANCELLED
88694,09-12-2013,2044,CLOSED
88219,12-12-2010,2046,COMPLETED
88219,12-12-2010,2046,COMPLETED
88219,12-12-2010,2046,COMPLETED
88219,12-12-2010,2046,COMPLETED
88222,07-07-2011,2046,COMPLETED
88224,1/24/2012,2046,CLOSED
88226,5/25/2012,2046,REJECTED
88231,12/20/2013,2047,COMPLETED
88221,2/14/2011,2048,CANCELLED
88223,12/30/2011,2048,CLOSED
88225,04-02-2012,2048,CLOSED
88225,04-02-2012,2048,CLOSED
88229,9/25/2012,2048,COMPLETED
88229,9/25/2012,2048,COMPLETED
88230,06-08-2013,2048,CANCELLED
88220,12/21/2010,2049,COMPLETED
88220,12/21/2010,2049,COMPLETED
88227,09-02-2012,2049,COMPLETED
88228,09-06-2012,2050,REJECTED
88228,09-06-2012,2050,REJECTED
88231,12/20/2013,2050,COMPLETED
88231,12/20/2013,2050,COMPLETED
87234,8/19/2010,2052,CLOSED
87234,8/19/2010,2052,CLOSED
87234,8/19/2010,2052,CLOSED
87235,07-04-2011,2052,COMPLETED
87238,10/21/2013,2052,COMPLETED
87236,09-05-2011,2053,CANCELLED
87237,12/18/2012,2053,CANCELLED
87237,12/18/2012,2053,CANCELLED
87239,11/15/2013,2053,COMPLETED
87239,11/15/2013,2053,COMPLETED
87239,11/15/2013,2053,COMPLETED
91463,4/20/2012,2055,CANCELLED
91464,5/21/2013,2055,COMPLETED
91465,12-08-2013,2056,COMPLETED
91465,12-08-2013,2056,COMPLETED
88040,8/13/2010,2058,CANCELLED
88042,12/20/2011,2058,CANCELLED
88043,6/23/2012,2058,CLOSED
88046,9/24/2013,2058,COMPLETED
88046,9/24/2013,2058,COMPLETED
88047,11-05-2013,2058,CANCELLED
88039,7/17/2010,2059,CLOSED
88041,9/27/2010,2059,COMPLETED
88041,9/27/2010,2059,COMPLETED
88044,12-10-2012,2059,CLOSED
88045,5/23/2013,2059,CANCELLED
87146,1/29/2010,2061,CANCELLED
87149,03-02-2011,2061,CANCELLED
87149,03-02-2011,2061,CANCELLED
87152,7/23/2011,2061,REJECTED
87152,7/23/2011,2061,REJECTED
87146,1/29/2010,2062,CANCELLED
87148,12/26/2010,2062,REJECTED
87153,10/20/2011,2062,CANCELLED
87154,05-02-2012,2062,REJECTED
87154,05-02-2012,2062,REJECTED
87157,11/26/2012,2062,REJECTED
87158,07-02-2013,2062,CLOSED
87158,07-02-2013,2062,CLOSED
87147,05-08-2010,2063,REJECTED
87150,05-02-2011,2063,COMPLETED
87151,6/20/2011,2063,COMPLETED
87155,06-01-2012,2063,CANCELLED
87155,06-01-2012,2063,CANCELLED
87156,7/28/2012,2063,CANCELLED
87159,11/17/2013,2063,REJECTED
85838,7/15/2012,2065,COMPLETED
85833,3/26/2010,2066,CANCELLED
85834,3/31/2010,2066,COMPLETED
85835,10/19/2010,2066,REJECTED
85840,10-12-2012,2066,CLOSED
85841,3/26/2013,2066,CANCELLED
85842,04-11-2013,2066,COMPLETED
85843,10/19/2013,2066,REJECTED
85836,03-09-2011,2067,CLOSED
85836,03-09-2011,2067,CLOSED
85837,4/20/2011,2067,CLOSED
85838,7/15/2012,2067,COMPLETED
85838,7/15/2012,2067,COMPLETED
85838,7/15/2012,2067,COMPLETED
85839,09-04-2012,2067,COMPLETED
88554,01-12-2010,2069,CANCELLED
88559,05-04-2011,2069,REJECTED
88560,11/24/2011,2069,CANCELLED
88565,10-07-2013,2069,CANCELLED
88567,11/24/2013,2069,CANCELLED
88558,11/16/2010,2070,REJECTED
88561,3/24/2012,2070,CANCELLED
88555,08-01-2010,2071,CLOSED
88555,08-01-2010,2071,CLOSED
88558,11/16/2010,2071,REJECTED
88555,08-01-2010,2072,CLOSED
88556,08-11-2010,2072,COMPLETED
88556,08-11-2010,2072,COMPLETED
88556,08-11-2010,2072,COMPLETED
88563,6/16/2013,2072,COMPLETED
88557,10-07-2010,2073,CLOSED
88562,3/23/2013,2073,CLOSED
88564,8/26/2013,2073,REJECTED
88565,10-07-2013,2073,CLOSED
88565,10-07-2013,2073,CLOSED
88566,11-07-2013,2073,CLOSED
87575,2/21/2011,2075,CANCELLED
87576,7/25/2012,2075,COMPLETED
87577,08-03-2013,2075,CLOSED
87578,8/14/2013,2075,CANCELLED
86095,12/28/2011,2077,COMPLETED
86095,12/28/2011,2078,COMPLETED
86097,12/22/2012,2079,COMPLETED
86095,12/28/2011,2080,COMPLETED
86092,07-03-2010,2081,REJECTED
86096,12/17/2012,2081,REJECTED
86096,12/17/2012,2081,REJECTED
86098,4/27/2013,2081,REJECTED
86100,10/18/2013,2081,REJECTED
86100,10/18/2013,2081,CLOSED
86093,3/25/2011,2082,REJECTED
86093,3/25/2011,2082,REJECTED
86093,3/25/2011,2082,REJECTED
86094,9/24/2011,2082,COMPLETED
86097,12/22/2012,2082,COMPLETED
86099,08-05-2013,2082,COMPLETED
89383,7/19/2012,2084,COMPLETED
89382,8/20/2011,2085,CLOSED
89384,10/19/2012,2085,CLOSED
89384,10/19/2012,2085,CLOSED
88351,12/19/2011,2087,COMPLETED
88353,5/22/2012,2087,COMPLETED
88353,5/22/2012,2087,COMPLETED
88354,6/26/2013,2087,COMPLETED
88356,09-10-2013,2087,COMPLETED
88356,09-10-2013,2087,COMPLETED
88352,12/28/2011,2088,REJECTED
88355,7/30/2013,2088,CANCELLED
88358,10/23/2013,2088,CANCELLED
88348,12/30/2010,2089,REJECTED
88348,12/30/2010,2089,REJECTED
88348,12/30/2010,2089,REJECTED
88349,01-10-2011,2089,CANCELLED
88349,01-10-2011,2089,CANCELLED
88350,11/27/2011,2089,COMPLETED
88357,9/19/2013,2089,COMPLETED
88353,5/22/2012,2090,COMPLETED
88359,12/29/2013,2090,CANCELLED
87469,03-12-2011,2092,REJECTED
87470,10-07-2011,2092,COMPLETED
87470,10-07-2011,2092,COMPLETED
87471,06-11-2012,2092,CANCELLED
87472,7/14/2013,2092,COMPLETED
86629,08-05-2010,2094,CANCELLED
86630,06-05-2011,2094,COMPLETED
86630,06-05-2011,2094,COMPLETED
86632,10-01-2013,2094,COMPLETED
86632,10-01-2013,2094,COMPLETED
86631,9/25/2013,2095,CLOSED
87889,4/18/2010,2097,CANCELLED
87889,4/18/2010,2098,CANCELLED
87890,1/15/2011,2098,COMPLETED
87888,01-08-2010,2099,CLOSED
87890,1/15/2011,2099,COMPLETED
87891,9/13/2011,2099,COMPLETED
87892,10/26/2011,2099,CLOSED
87892,10/26/2011,2099,CLOSED
87892,10/26/2011,2099,CLOSED
87893,12/22/2011,2099,CLOSED
87895,2/26/2012,2099,COMPLETED
87893,12/22/2011,2100,CLOSED
87896,09-05-2012,2100,COMPLETED
87897,7/24/2013,2100,COMPLETED
87894,02-12-2012,2101,REJECTED
87894,02-12-2012,2101,REJECTED
87894,02-12-2012,2101,REJECTED
87898,11/22/2013,2101,COMPLETED
91189,08-02-2012,2103,COMPLETED
91193,12-11-2013,2103,CLOSED
91193,12-11-2013,2104,CLOSED
91188,9/26/2011,2105,CANCELLED
91188,9/26/2011,2105,CANCELLED
91190,3/20/2013,2105,COMPLETED
91191,06-05-2013,2105,REJECTED
91191,06-05-2013,2105,REJECTED
91192,12-10-2013,2105,CLOSED
91187,5/14/2011,2106,CLOSED
91187,5/14/2011,2106,CLOSED
39015,12-06-2010,2107,CANCELLED
39015,12-06-2010,2107,CANCELLED
41059,9/14/2011,2107,CANCELLED
41059,9/14/2011,2107,CANCELLED
41059,9/14/2011,2107,CANCELLED
41059,9/14/2011,2107,CANCELLED
59008,9/29/2011,2107,COMPLETED
34849,10-12-2011,2107,COMPLETED
34849,10-12-2011,2107,COMPLETED
34849,10-12-2011,2107,COMPLETED
43239,3/16/2012,2107,CLOSED
41857,05-06-2012,2107,REJECTED
38693,6/14/2012,2107,REJECTED
32806,6/21/2012,2107,COMPLETED
32806,6/21/2012,2107,COMPLETED
22727,07-03-2012,2107,CLOSED
2757,7/19/2012,2107,COMPLETED
5217,10-12-2012,2107,COMPLETED
5217,10-12-2012,2107,COMPLETED
32804,09-09-2013,2107,CANCELLED
32804,09-09-2013,2107,CANCELLED
28453,12/28/2013,2107,COMPLETED
87862,12-06-2010,2108,CANCELLED
87863,9/14/2011,2108,CANCELLED
87868,6/14/2012,2108,REJECTED
87874,9/14/2013,2108,CANCELLED
87874,9/14/2013,2108,CANCELLED
87874,9/14/2013,2108,CANCELLED
87875,12-06-2013,2108,CANCELLED
87871,7/19/2012,2109,COMPLETED
87870,07-03-2012,2110,CLOSED
87872,10-12-2012,2110,COMPLETED
87872,10-12-2012,2110,COMPLETED
87873,09-09-2013,2110,CANCELLED
87876,12/28/2013,2110,COMPLETED
87865,10-12-2011,2111,COMPLETED
87865,10-12-2011,2111,COMPLETED
87865,10-12-2011,2111,COMPLETED
87869,6/21/2012,2111,COMPLETED
87869,6/21/2012,2111,COMPLETED
87873,09-09-2013,2111,CANCELLED
87864,9/29/2011,2112,COMPLETED
87866,3/16/2012,2112,CLOSED
87867,05-06-2012,2112,REJECTED
88403,3/26/2010,2114,COMPLETED
88404,4/23/2010,2114,COMPLETED
88405,8/26/2010,2114,COMPLETED
88405,8/26/2010,2114,COMPLETED
88407,2/20/2011,2114,REJECTED
88408,4/19/2012,2114,CLOSED
88406,10/29/2010,2115,CANCELLED
88409,4/25/2012,2115,CLOSED
88409,4/25/2012,2115,CLOSED
90891,10/20/2010,2117,COMPLETED
90891,10/20/2010,2117,COMPLETED
90892,11/25/2011,2118,COMPLETED
90892,11/25/2011,2118,COMPLETED
90893,03-10-2012,2118,CANCELLED
90893,03-10-2012,2118,CANCELLED
90894,6/14/2012,2118,REJECTED
90895,02-02-2013,2118,CANCELLED
90896,04-01-2013,2118,CANCELLED
90898,6/27/2013,2118,REJECTED
90894,6/14/2012,2119,REJECTED
90894,6/14/2012,2119,REJECTED
90897,04-11-2013,2119,CANCELLED
89667,5/25/2011,2121,CLOSED
89671,05-09-2012,2121,COMPLETED
89664,02-01-2010,2122,COMPLETED
89668,10/21/2011,2122,CANCELLED
89669,11-01-2011,2122,REJECTED
89669,11-01-2011,2122,REJECTED
89670,02-05-2012,2122,COMPLETED
89673,09-07-2012,2122,COMPLETED
89673,09-07-2012,2122,COMPLETED
89672,09-03-2012,2123,COMPLETED
89675,04-08-2013,2123,REJECTED
89665,07-01-2010,2124,COMPLETED
89666,9/26/2010,2124,COMPLETED
89676,06-02-2013,2124,CANCELLED
89677,07-01-2013,2124,COMPLETED
89678,11-06-2013,2124,COMPLETED
89674,12/18/2012,2125,CANCELLED
88418,3/18/2010,2127,COMPLETED
88419,02-02-2011,2127,COMPLETED
88420,07-03-2013,2127,COMPLETED
90081,12-12-2011,2129,CANCELLED
90082,12/14/2011,2130,CLOSED
90082,12/14/2011,2130,CLOSED
90082,12/14/2011,2130,CLOSED
90082,12/14/2011,2130,CLOSED
90082,12/14/2011,2130,CLOSED
90079,07-03-2010,2131,COMPLETED
90080,5/30/2011,2131,CLOSED
90085,8/20/2012,2131,CLOSED
90088,12/31/2012,2131,REJECTED
90090,01-11-2013,2131,REJECTED
90090,01-11-2013,2131,REJECTED
90078,01-10-2010,2132,REJECTED
90083,5/22/2012,2132,REJECTED
90084,8/18/2012,2132,CLOSED
90089,01-10-2013,2132,REJECTED
90091,1/24/2013,2132,REJECTED
90091,1/24/2013,2132,REJECTED
90091,1/24/2013,2132,REJECTED
90086,9/16/2012,2133,COMPLETED
90087,12-09-2012,2133,CANCELLED
90087,12-09-2012,2133,CANCELLED
90092,1/25/2013,2133,COMPLETED
90092,1/25/2013,2133,COMPLETED
90093,03-02-2013,2133,COMPLETED
91583,08-06-2010,2135,COMPLETED
86002,1/31/2010,2137,CLOSED
86008,7/15/2013,2137,CLOSED
86005,6/19/2011,2138,CANCELLED
86005,6/19/2011,2138,CANCELLED
86005,6/19/2011,2138,CANCELLED
86007,04-04-2013,2138,CANCELLED
86007,04-04-2013,2138,CANCELLED
86003,4/16/2010,2139,COMPLETED
86004,4/18/2011,2139,CLOSED
86006,6/19/2012,2139,CANCELLED
86008,7/15/2013,2139,CLOSED
86009,09-02-2013,2139,COMPLETED
87570,8/18/2010,2141,COMPLETED
87570,8/18/2010,2141,COMPLETED
87570,8/18/2010,2141,COMPLETED
87570,8/18/2010,2141,COMPLETED
87571,1/25/2011,2141,COMPLETED
87571,1/25/2011,2141,COMPLETED
87574,06-07-2013,2141,COMPLETED
87574,06-07-2013,2141,COMPLETED
87571,1/25/2011,2142,COMPLETED
87569,6/13/2010,2143,COMPLETED
87572,12/26/2011,2143,REJECTED
87573,05-01-2013,2143,COMPLETED
87072,02-10-2010,2145,CANCELLED
87071,01-06-2010,2146,REJECTED
87073,02-04-2011,2146,COMPLETED
87074,01-06-2013,2146,REJECTED
87075,8/27/2013,2146,CANCELLED
91101,4/22/2011,2148,CANCELLED
91103,01-09-2012,2148,COMPLETED
91104,08-11-2012,2148,COMPLETED
91106,10-10-2013,2148,CLOSED
91106,10-10-2013,2148,CLOSED
91102,7/19/2011,2149,CLOSED
91102,7/19/2011,2149,CLOSED
91105,01-11-2013,2149,CLOSED
91107,12/30/2013,2149,REJECTED
91107,12/30/2013,2149,REJECTED
90404,01-05-2010,2151,CLOSED
90405,08-09-2010,2151,COMPLETED
90406,05-07-2011,2151,CANCELLED
90407,7/28/2013,2151,REJECTED
90407,7/28/2013,2151,REJECTED
91294,12/26/2011,2153,REJECTED
91294,12/26/2011,2153,REJECTED
91295,11/17/2012,2153,REJECTED
90389,8/23/2011,2155,REJECTED
90402,7/19/2013,2155,COMPLETED
90388,6/23/2011,2156,COMPLETED
90397,4/13/2013,2156,COMPLETED
90401,6/23/2013,2156,COMPLETED
90385,9/16/2010,2157,REJECTED
90385,9/16/2010,2157,REJECTED
90386,11-03-2010,2157,COMPLETED
90386,11-03-2010,2157,COMPLETED
90386,11-03-2010,2157,COMPLETED
90401,6/23/2013,2157,COMPLETED
90403,12-12-2013,2158,CANCELLED
