customer_id,customer_fname,customer_lname,username,password,address,state,city ,pincode
5048,C31,2903,C312903,,East,Vermont,Rutland,5701
5049,C81,8037,C818037,,West,New Mexico,Alamogordo,88310
5050,C18,6088,C186088,,West,New Mexico,Alamogordo,88310
5051,C15,6547,C156547,,West,New Mexico,Alamogordo,88310
5052,C76,8738,C768738,,West,New Mexico,Albuquerque,87105
5053,C31,4856,C314856,,West,California,Palo Alto,94306
5054,C27,2980,C272980,,West,California,Palo Alto,94306
5055,C21,9993,C219993,,West,California,Palo Alto,94306
5056,C20,1325,C201325,,South,Florida,Palm Beach Gardens,33403
5057,C22,5721,C225721,,South,Florida,Palm Beach Gardens,33403
5058,C30,3747,C303747,,South,Florida,Palm Beach Gardens,33403
5059,C18,5999,C185999,,South,Florida,Palm Beach Gardens,33403
5060,C16,6175,C166175,,South,Virginia,Chesapeake,23320
5061,C31,6537,C316537,,South,Virginia,Chesapeake,23320
5062,C10,6009,C106009,,South,Virginia,Chesapeake,23320
5063,C26,1313,C261313,,South,Virginia,Chesapeake,23320
5064,C23,5428,C235428,,South,Virginia,Chesapeake,23320
5065,C20,7348,C207348,,South,Virginia,Chesapeake,23320
5066,C31,2513,C312513,,South,Virginia,Dale City,22193
5067,C70,381,C70381,,South,Virginia,Danville,24541
5068,C73,7574,C737574,,East,Maine,Westbrook,4092
5069,C15,5054,C155054,,East,Massachusetts,Grafton,1519
5070,C18,3349,C183349,,East,New Hampshire,Bedford,3110
5071,C19,9863,C199863,,East,New Jersey,Linden,7036
5072,C61,8718,C618718,,East,New Jersey,Passaic,7055
5073,C67,9774,C679774,,East,New Jersey,Roselle,7203
5074,C54,7805,C547805,,East,Rhode Island,Barrington,2806
5075,C24,7371,C247371,,East,Vermont,Essex Junction,5451
5076,C14,4136,C144136,,East,New York,Kenmore,14217
5077,C29,8013,C298013,,East,New York,Kenmore,14217
5078,C31,4638,C314638,,East,New York,Kenmore,14217
5079,C33,3162,C333162,,East,Ohio,Kettering,45429
5080,C22,3662,C223662,,East,Ohio,Kettering,45429
5081,C84,825,C84825,,East,Ohio,Lancaster,43130
5082,C35,1098,C351098,,East,Ohio,Lancaster,43130
5083,C25,5617,C255617,,East,Ohio,Lancaster,43130
5084,C30,2990,C302990,,East,Ohio,Lancaster,43130
5085,C12,4138,C124138,,East,Ohio,Lancaster,43130
5086,C25,7607,C257607,,East,Ohio,Lima,45801
5087,C22,6899,C226899,,East,Ohio,Lima,45801
5088,C43,5866,C435866,,East,Ohio,Lima,45801
5089,C32,8166,C328166,,East,Ohio,Lima,45801
5090,C14,2742,C142742,,Central,Missouri,Webster Groves,63119
5091,C23,7499,C237499,,Central,Missouri,Webster Groves,63119
5092,C28,9739,C289739,,Central,Missouri,Webster Groves,63119
5093,C10,6132,C106132,,Central,Wisconsin,Appleton,54915
5094,C12,5845,C125845,,Central,Wisconsin,Appleton,54915
5095,C13,4121,C134121,,Central,Wisconsin,Appleton,54915
5096,C29,2735,C292735,,West,Utah,Clearfield,84015
5097,C11,5034,C115034,,West,Utah,Clearfield,84015
5098,C20,2707,C202707,,East,Maine,Westbrook,4092
5099,C26,4460,C264460,,East,Massachusetts,East Longmeadow,1028
5100,C20,5997,C205997,,East,Massachusetts,Milton,2186
5101,C22,188,C22188,,East,New Jersey,Orange,7050
5102,C29,8462,C298462,,East,Pennsylvania,Upper Saint Clair,15241
5103,C16,5364,C165364,,East,Pennsylvania,Upper Saint Clair,15241
5104,C18,2301,C182301,,East,Pennsylvania,Upper Saint Clair,15241
5105,C18,7310,C187310,,East,Pennsylvania,Upper Saint Clair,15241
5106,C22,7616,C227616,,East,Vermont,Rutland,5701
5107,C24,7405,C247405,,South,Virginia,Reston,20190
5108,C20,2632,C202632,,South,Virginia,Reston,20190
5109,C22,1968,C221968,,South,Virginia,Reston,20190
5110,C15,3024,C153024,,East,Ohio,Lima,45801
5111,C12,8322,C128322,,East,Ohio,Lima,45801
5112,C29,7975,C297975,,East,Ohio,Lima,45801
5113,C16,1680,C161680,,East,Ohio,Lorain,44052
5114,C10,6419,C106419,,East,Ohio,Lorain,44052
5115,C65,9738,C659738,,East,Ohio,Lorain,44052
5116,C32,2509,C322509,,East,Ohio,Mansfield,44903
5117,C21,9163,C219163,,East,Ohio,Mansfield,44903
5118,C50,9860,C509860,,East,Ohio,Mansfield,44903
5119,C16,6521,C166521,,South,Georgia,Peachtree City,30269
5120,C17,9681,C179681,,South,Georgia,Peachtree City,30269
5121,C16,4407,C164407,,South,Georgia,Peachtree City,30269
5122,C22,8456,C228456,,West,California,Palo Alto,94306
5123,C16,7740,C167740,,West,California,Paradise,95969
5124,C31,7666,C317666,,West,California,Paradise,95969
5125,C85,8710,C858710,,West,California,Paradise,95969
5126,C73,4113,C734113,,West,California,Paradise,95969
5127,C28,7119,C287119,,West,California,Paradise,95969
5128,C66,4540,C664540,,West,California,Paradise,95969
5129,C11,802,C11802,,West,California,Paradise,95969
5130,C32,2478,C322478,,East,Vermont,Bennington,5201
5131,C25,7678,C257678,,South,Arkansas,Little Rock,72209
5132,C30,2230,C302230,,South,Arkansas,Little Rock,72209
5133,C24,1652,C241652,,South,Arkansas,North Little Rock,72113
5134,C14,4111,C144111,,South,Arkansas,North Little Rock,72113
5135,C17,6992,C176992,,South,Arkansas,North Little Rock,72113
5136,C13,1396,C131396,,South,Arkansas,North Little Rock,72113
5137,C11,4282,C114282,,South,Arkansas,North Little Rock,72113
5138,C30,5750,C305750,,South,Arkansas,North Little Rock,72113
5139,C60,946,C60946,,South,Arkansas,North Little Rock,72113
5140,C24,6561,C246561,,South,Arkansas,Paragould,72450
5141,C16,5711,C165711,,South,Arkansas,Paragould,72450
5142,C18,50,C1850,,South,Arkansas,Paragould,72450
5143,C17,6595,C176595,,South,Arkansas,Paragould,72450
5144,C29,4052,C294052,,South,Arkansas,Paragould,72450
5145,C10,8219,C108219,,South,Arkansas,Paragould,72450
5146,C13,2417,C132417,,South,Arkansas,Pine Bluff,71603
5147,C12,1564,C121564,,South,Arkansas,Pine Bluff,71603
5148,C26,6253,C266253,,South,Arkansas,Pine Bluff,71603
5149,C32,324,C32324,,West,California,Pasadena,91104
5150,C16,2775,C162775,,East,Connecticut,Farmington,6030
5151,C17,3727,C173727,,East,Maine,South Portland,4106
5152,C69,1624,C691624,,East,Massachusetts,Abington,2351
5153,C23,5367,C235367,,East,New Jersey,Newark,7101
5154,C16,3426,C163426,,East,New Jersey,Newark,7101
5155,C24,4264,C244264,,South,South Carolina,Greenville,29611
5156,C29,1427,C291427,,South,South Carolina,Greenville,29611
5157,C13,7504,C137504,,South,South Carolina,Greenville,29611
5158,C15,4471,C154471,,South,South Carolina,Greenville,29611
5159,C25,8651,C258651,,South,South Carolina,Greenville,29611
5160,C10,8441,C108441,,South,South Carolina,Greer,29651
5161,C20,9972,C209972,,South,South Carolina,Greer,29651
5162,C27,2826,C272826,,South,South Carolina,Greer,29651
5163,C21,144,C21144,,South,North Carolina,Greenville,27834
5164,C27,4079,C274079,,South,North Carolina,Hickory,28601
5165,C61,6099,C616099,,South,North Carolina,Hickory,28601
5166,C28,2784,C282784,,Central,Texas,Garland,75043
5167,C35,8860,C358860,,Central,Texas,Garland,75043
5168,C30,6053,C306053,,Central,Texas,Georgetown,78626
5169,C13,6687,C136687,,Central,Texas,Georgetown,78626
5170,C15,9046,C159046,,Central,Texas,Georgetown,78626
5171,C21,3658,C213658,,Central,Texas,Grand Prairie,75051
5172,C31,3185,C313185,,Central,Texas,Grand Prairie,75051
5173,C30,1517,C301517,,Central,Texas,Grand Prairie,75051
5174,C30,2892,C302892,,Central,Texas,Grand Prairie,75051
5175,C14,2709,C142709,,Central,Texas,Grand Prairie,75051
5176,C98,7556,C987556,,Central,Texas,Grand Prairie,75051
5177,C15,582,C15582,,Central,Texas,Grapevine,76051
5178,C94,3404,C943404,,Central,Kansas,Emporia,66801
5179,C30,4266,C304266,,Central,Kansas,Emporia,66801
5180,C30,6862,C306862,,Central,Kansas,Emporia,66801
5181,C23,208,C23208,,Central,Kansas,Emporia,66801
5182,C25,4947,C254947,,Central,Kansas,Emporia,66801
5183,C56,9348,C569348,,Central,Kansas,Emporia,66801
5184,C35,2229,C352229,,West,Utah,Clearfield,84015
5185,C20,5122,C205122,,West,Utah,Clearfield,84015
5186,C51,1521,C511521,,West,Utah,Clearfield,84015
5187,C15,3963,C153963,,West,Utah,Draper,84020
5188,C30,5702,C305702,,West,Utah,Draper,84020
5189,C98,2011,C982011,,West,Utah,Draper,84020
5190,C10,1989,C101989,,West,Utah,Draper,84020
5191,C49,1361,C491361,,South,Arkansas,Pine Bluff,71603
5192,C24,9132,C249132,,South,Arkansas,Pine Bluff,71603
5193,C19,6502,C196502,,South,Arkansas,Rogers,72756
5194,C10,2294,C102294,,South,Arkansas,Rogers,72756
5195,C26,118,C26118,,East,Pennsylvania,Monroeville,15146
5196,C27,4344,C274344,,East,Pennsylvania,Monroeville,15146
5197,C18,4319,C184319,,East,Pennsylvania,Monroeville,15146
5198,C11,2159,C112159,,East,Pennsylvania,Mount Lebanon,15228
5199,C20,1854,C201854,,East,Pennsylvania,Mount Lebanon,15228
5200,C30,5836,C305836,,East,Pennsylvania,Mount Lebanon,15228
5201,C31,5420,C315420,,East,Pennsylvania,Mount Lebanon,15228
5202,C14,3006,C143006,,East,Pennsylvania,Mount Lebanon,15228
5203,C25,8308,C258308,,East,Pennsylvania,Mount Lebanon,15228
5204,C18,9010,C189010,,East,Pennsylvania,Mount Lebanon,15228
5205,C26,4290,C264290,,West,Montana,Billings,59102
5206,C28,2429,C282429,,West,Montana,Billings,59102
5207,C18,7849,C187849,,West,Montana,Bozeman,59715
5208,C32,4901,C324901,,West,Montana,Bozeman,59715
5209,C82,334,C82334,,West,Montana,Bozeman,59715
5210,C22,4197,C224197,,West,Montana,Bozeman,59715
5211,C16,7772,C167772,,West,Montana,Bozeman,59715
5212,C19,6749,C196749,,West,Montana,Bozeman,59715
5213,C31,5521,C315521,,West,Montana,Butte,59750
5214,C12,4774,C124774,,West,Montana,Butte,59750
5215,C26,4576,C264576,,West,Montana,Butte,59750
5216,C13,5599,C135599,,West,Montana,Butte,59750
5217,C23,8662,C238662,,South,Georgia,Peachtree City,30269
5218,C17,8742,C178742,,South,Georgia,Peachtree City,30269
5219,C16,7564,C167564,,South,Georgia,Peachtree City,30269
5220,C24,5035,C245035,,South,Georgia,Peachtree City,30269
5221,C82,446,C82446,,Central,Minnesota,Red Wing,55066
5222,C20,4658,C204658,,Central,Minnesota,Red Wing,55066
5223,C29,5340,C295340,,Central,Minnesota,Red Wing,55066
5224,C27,5243,C275243,,Central,Minnesota,Red Wing,55066
5225,C50,3687,C503687,,Central,Minnesota,Red Wing,55066
5226,C15,8519,C158519,,Central,Minnesota,Red Wing,55066
5227,C14,1291,C141291,,Central,Minnesota,Red Wing,55066
5228,C16,396,C16396,,South,Alabama,Talladega,35160
5229,C30,563,C30563,,West,Colorado,Louisville,80027
5230,C70,9414,C709414,,West,Colorado,Louisville,80027
5231,C81,3101,C813101,,West,Colorado,Louisville,80027
5232,C20,549,C20549,,Central,Missouri,University City,63130
5233,C95,8540,C958540,,Central,Missouri,University City,63130
5234,C89,8942,C898942,,Central,Missouri,University City,63130
5235,C31,9902,C319902,,Central,Missouri,University City,63130
5236,C21,7443,C217443,,Central,Missouri,University City,63130
5237,C31,4498,C314498,,Central,Missouri,University City,63130
5238,C12,267,C12267,,Central,Missouri,University City,63130
5239,C93,8578,C938578,,West,Oregon,West Linn,97068
5240,C25,5859,C255859,,West,Oregon,West Linn,97068
5241,C30,8794,C308794,,West,Oregon,West Linn,97068
5242,C30,3347,C303347,,South,Florida,Miami,33916
5243,C21,2709,C212709,,South,Florida,Miami,33916
5244,C26,8884,C268884,,South,Florida,Miami,33916
5245,C31,7665,C317665,,South,Florida,Miami,33916
5246,C13,9673,C139673,,South,Florida,Miami,33916
5247,C20,6117,C206117,,South,Florida,Miami,33916
5248,C78,4743,C784743,,South,Florida,Miami,33916
5249,C92,1040,C921040,,South,Florida,Miami,33916
5250,C30,7765,C307765,,South,Florida,Miami,33916
5251,C24,9165,C249165,,South,Florida,Miami,33916
5252,C11,9071,C119071,,South,Florida,Miami,33916
5253,C10,2793,C102793,,South,Florida,Miami,33916
5254,C21,7292,C217292,,South,Florida,Miami,33916
5255,C14,8700,C148700,,South,Florida,Miami,33916
5256,C22,8809,C228809,,South,Florida,Miami,33916
5257,C79,6265,C796265,,South,Florida,Miami,33916
5258,C12,7526,C127526,,South,Florida,Miami,33916
5259,C11,9010,C119010,,Central,Michigan,Roseville,48066
5260,C19,4457,C194457,,Central,Michigan,Roseville,48066
5261,C33,9138,C339138,,Central,Michigan,Royal Oak,48073
5262,C19,7068,C197068,,Central,Michigan,Royal Oak,48073
5263,C32,7056,C327056,,Central,Michigan,Royal Oak,48073
5264,C26,7606,C267606,,Central,Michigan,Royal Oak,48073
5265,C31,649,C31649,,Central,Michigan,Royal Oak,48073
5266,C16,1193,C161193,,Central,Michigan,Saginaw,48601
5267,C17,906,C17906,,Central,Michigan,Saginaw,48601
5268,C15,8576,C158576,,Central,Michigan,Saginaw,48601
5269,C33,6474,C336474,,Central,Michigan,Saginaw,48601
5270,C37,6935,C376935,,Central,Michigan,Saginaw,48601
5271,C67,2852,C672852,,Central,Michigan,Saint Clair Shores,48080
5272,C16,8448,C168448,,Central,Michigan,Saint Clair Shores,48080
5273,C60,3700,C603700,,Central,Michigan,Saint Clair Shores,48080
5274,C10,7797,C107797,,Central,Michigan,Saint Clair Shores,48080
5275,C31,1586,C311586,,Central,Michigan,Shelby,49455
5276,C30,3011,C303011,,Central,Iowa,Cedar Rapids,52402
5277,C37,4574,C374574,,Central,Iowa,Cedar Rapids,52402
5278,C25,3790,C253790,,Central,Iowa,Cedar Rapids,52402
5279,C16,8508,C168508,,Central,Iowa,Clinton,52732
5280,C16,8393,C168393,,Central,Iowa,Clinton,52732
5281,C17,3610,C173610,,Central,Iowa,Clinton,52732
5282,C27,4641,C274641,,Central,Iowa,Clinton,52732
5283,C22,2137,C222137,,Central,Iowa,Clinton,52732
5284,C59,5422,C595422,,East,New York,Cohoes,12047
5285,C79,3588,C793588,,East,New York,Cohoes,12047
5286,C72,4794,C724794,,East,New York,Cohoes,12047
5287,C33,7552,C337552,,East,New York,Cohoes,12047
5288,C22,4207,C224207,,South,Mississippi,Southaven,38671
5289,C24,3452,C243452,,South,Mississippi,Tupelo,38801
5290,C17,7213,C177213,,South,Mississippi,Tupelo,38801
5291,C29,5553,C295553,,South,Mississippi,Tupelo,38801
5292,C31,8606,C318606,,South,Mississippi,Tupelo,38801
5293,C16,5419,C165419,,South,Mississippi,Tupelo,38801
5294,C65,459,C65459,,South,Mississippi,Tupelo,38801
5295,C18,7699,C187699,,East,Pennsylvania,Willow Grove,19090
5296,C24,9648,C249648,,East,Pennsylvania,Willow Grove,19090
5297,C10,9496,C109496,,East,Pennsylvania,Willow Grove,19090
5298,C93,5412,C935412,,Central,Michigan,Dearborn Heights,48127
5299,C51,4719,C514719,,Central,Michigan,Dearborn Heights,48127
5300,C19,3069,C193069,,Central,Michigan,Dearborn Heights,48127
5301,C29,5123,C295123,,Central,Michigan,Dearborn Heights,48127
5302,C57,6410,C576410,,Central,Michigan,Detroit,48227
5303,C73,4798,C734798,,Central,Michigan,Detroit,48227
5304,C16,4199,C164199,,Central,Michigan,Detroit,48227
5305,C19,1277,C191277,,Central,Michigan,Detroit,48227
5306,C27,8646,C278646,,Central,Michigan,Detroit,48227
5307,C20,4116,C204116,,Central,Michigan,Detroit,48227
5308,C32,4518,C324518,,Central,Michigan,East Lansing,48823
5309,C23,1276,C231276,,Central,Michigan,East Lansing,48823
5310,C93,2440,C932440,,Central,Michigan,East Lansing,48823
5311,C53,9788,C539788,,Central,Michigan,East Lansing,48823
5312,C17,720,C17720,,West,Colorado,Lakewood,80232
5313,C24,5508,C245508,,West,Colorado,Lakewood,80232
5314,C23,2677,C232677,,West,Colorado,Littleton,80122
5315,C31,2306,C312306,,West,Colorado,Littleton,80122
5316,C24,4394,C244394,,West,Colorado,Littleton,80122
5317,C33,9417,C339417,,West,Colorado,Littleton,80122
5318,C20,1235,C201235,,West,Colorado,Littleton,80122
5319,C30,2461,C302461,,West,Colorado,Littleton,80122
5320,C28,1151,C281151,,West,Colorado,Longmont,80501
5321,C77,884,C77884,,West,Colorado,Longmont,80501
5322,C19,5075,C195075,,West,Colorado,Longmont,80501
5323,C25,4246,C254246,,West,Colorado,Longmont,80501
5324,C10,5769,C105769,,West,Colorado,Loveland,80538
5325,C26,7980,C267980,,South,South Carolina,Greer,29651
5326,C10,2688,C102688,,South,South Carolina,Greer,29651
5327,C10,8639,C108639,,South,South Carolina,Greer,29651
5328,C25,9755,C259755,,South,South Carolina,Hilton Head Island,29915
5329,C28,25,C2825,,South,South Carolina,Hilton Head Island,29915
5330,C19,499,C19499,,Central,Texas,Midland,79701
5331,C77,902,C77902,,Central,Texas,Midland,79701
5332,C20,1264,C201264,,Central,Texas,Midland,79701
5333,C21,5467,C215467,,Central,Texas,Midland,79701
5334,C33,29,C3329,,West,Utah,Draper,84020
5335,C19,2180,C192180,,West,Utah,Draper,84020
5336,C22,5944,C225944,,West,Utah,Holladay,84117
5337,C11,6674,C116674,,West,Utah,Holladay,84117
5338,C30,6411,C306411,,West,Utah,Holladay,84117
5339,C11,697,C11697,,West,Utah,Holladay,84117
5340,C10,3773,C103773,,West,Utah,Holladay,84117
5341,C18,3788,C183788,,West,Utah,Holladay,84117
5342,C24,4675,C244675,,West,Utah,Holladay,84117
5343,C29,422,C29422,,West,Utah,Kaysville,84037
5344,C12,4832,C124832,,West,Utah,Kaysville,84037
5345,C20,1203,C201203,,West,Utah,Kaysville,84037
5346,C20,5828,C205828,,West,Utah,Kaysville,84037
5347,C24,5944,C245944,,West,Utah,Kearns,84118
5348,C24,3549,C243549,,West,Utah,Kearns,84118
5349,C30,9151,C309151,,West,Utah,Kearns,84118
5350,C79,1949,C791949,,East,Ohio,Mansfield,44903
5351,C17,8954,C178954,,East,Ohio,Mansfield,44903
5352,C22,9482,C229482,,East,Ohio,Marion,43302
5353,C20,9267,C209267,,East,Ohio,Marion,43302
5354,C10,2527,C102527,,East,Ohio,Marion,43302
5355,C27,1397,C271397,,East,Ohio,Marion,43302
5356,C33,2193,C332193,,East,Ohio,Marion,43302
5357,C27,3705,C273705,,East,Ohio,Marion,43302
5358,C24,2511,C242511,,East,Ohio,Marion,43302
5359,C71,4299,C714299,,East,Ohio,Mason,45040
5360,C27,2085,C272085,,South,South Carolina,Hilton Head Island,29915
5361,C25,2582,C252582,,South,South Carolina,Hilton Head Island,29915
5362,C32,6626,C326626,,South,South Carolina,Hilton Head Island,29915
5363,C34,142,C34142,,South,South Carolina,Hilton Head Island,29915
5364,C16,8270,C168270,,East,New York,East Massapequa,11758
5365,C16,7349,C167349,,East,New York,East Massapequa,11758
5366,C27,2668,C272668,,East,New York,East Massapequa,11758
5367,C32,2069,C322069,,East,New York,East Massapequa,11758
5368,C11,3828,C113828,,East,New York,East Massapequa,11758
5369,C50,6569,C506569,,East,New York,East Massapequa,11758
5370,C22,7857,C227857,,East,New York,East Massapequa,11758
5371,C94,4648,C944648,,Central,Texas,Houston,77070
5372,C63,6045,C636045,,Central,Texas,Houston,77070
5373,C21,9366,C219366,,Central,Texas,Houston,77070
5374,C44,1877,C441877,,Central,Texas,Houston,77070
5375,C42,4090,C424090,,Central,Texas,Houston,77070
5376,C44,5635,C445635,,Central,Texas,Houston,77070
5377,C34,3216,C343216,,Central,Texas,Houston,77070
5378,C12,9539,C129539,,Central,Texas,Houston,77070
5379,C53,9396,C539396,,Central,Texas,Houston,77070
5380,C87,817,C87817,,Central,Texas,Houston,77070
5381,C24,71,C2471,,Central,Texas,Houston,77070
5382,C43,7056,C437056,,Central,Texas,Houston,77070
5383,C35,330,C35330,,Central,Texas,Houston,77070
5384,C12,7290,C127290,,Central,Texas,Houston,77070
5385,C25,5069,C255069,,Central,Texas,Houston,77070
5386,C22,6363,C226363,,Central,Texas,Houston,77070
5387,C11,1581,C111581,,Central,Texas,Houston,77070
5388,C16,7235,C167235,,Central,Texas,Houston,77070
5389,C18,4496,C184496,,Central,Texas,Houston,77070
5390,C30,8695,C308695,,South,Virginia,Danville,24541
5391,C13,857,C13857,,South,Virginia,Danville,24541
5392,C84,2177,C842177,,South,Virginia,Hampton,23666
5393,C24,3406,C243406,,South,Virginia,Hampton,23666
5394,C15,3312,C153312,,South,Virginia,Hampton,23666
5395,C34,8243,C348243,,South,Virginia,Hampton,23666
5396,C35,7392,C357392,,South,Virginia,Hampton,23666
5397,C10,4739,C104739,,South,Virginia,Hampton,23666
5398,C33,498,C33498,,South,Virginia,Hampton,23666
5399,C23,5519,C235519,,South,Virginia,Harrisonburg,22801
5400,C60,6591,C606591,,South,Virginia,Harrisonburg,22801
5401,C11,7844,C117844,,South,Virginia,Harrisonburg,22801
5402,C71,9220,C719220,,West,Montana,Bozeman,59715
5403,C13,7520,C137520,,West,Montana,Bozeman,59715
5404,C18,4834,C184834,,West,Montana,Bozeman,59715
5405,C59,5117,C595117,,West,Montana,Bozeman,59715
5406,C27,9513,C279513,,West,Montana,Bozeman,59715
5407,C22,5661,C225661,,West,Montana,Bozeman,59715
5408,C12,1244,C121244,,West,Montana,Bozeman,59715
5409,C19,3425,C193425,,West,Colorado,Durango,81301
5410,C19,762,C19762,,West,Colorado,Durango,81301
5411,C59,4360,C594360,,West,Colorado,Durango,81301
5412,C83,467,C83467,,West,Colorado,Durango,81301
5413,C26,1681,C261681,,West,Colorado,Durango,81301
5414,C24,8181,C248181,,West,Colorado,Durango,81301
5415,C29,7192,C297192,,West,Colorado,Durango,81301
5416,C25,8679,C258679,,West,Colorado,Durango,81301
5417,C25,1272,C251272,,West,Colorado,Durango,81301
5418,C34,202,C34202,,West,Colorado,Durango,81301
5419,C27,1185,C271185,,West,Colorado,Durango,81301
5420,C29,9718,C299718,,West,Colorado,Durango,81301
5421,C20,8786,C208786,,West,New Mexico,Albuquerque,87105
5422,C34,42,C3442,,West,New Mexico,Albuquerque,87105
5423,C65,4332,C654332,,West,New Mexico,Albuquerque,87105
5424,C98,9009,C989009,,West,New Mexico,Albuquerque,87105
5425,C27,8132,C278132,,West,New Mexico,Albuquerque,87105
5426,C41,9320,C419320,,West,New Mexico,Albuquerque,87105
5427,C25,2603,C252603,,West,New Mexico,Albuquerque,87105
5428,C31,1089,C311089,,West,New Mexico,Albuquerque,87105
5429,C11,1408,C111408,,West,New Mexico,Albuquerque,87105
5430,C82,1587,C821587,,West,New Mexico,Albuquerque,87105
5431,C88,1464,C881464,,West,New Mexico,Albuquerque,87105
5432,C11,9656,C119656,,West,New Mexico,Albuquerque,87105
5433,C94,820,C94820,,Central,Michigan,Shelby,49455
5434,C25,433,C25433,,Central,Michigan,Southfield,48034
5435,C23,7146,C237146,,Central,Michigan,Southfield,48034
5436,C19,4306,C194306,,Central,Michigan,Southfield,48034
5437,C11,3958,C113958,,Central,Michigan,Southfield,48034
5438,C14,1288,C141288,,Central,Michigan,Southgate,48195
5439,C15,3899,C153899,,Central,Michigan,Southgate,48195
5440,C11,2153,C112153,,Central,Michigan,Southgate,48195
5441,C21,5306,C215306,,Central,Michigan,Southgate,48195
5442,C33,1762,C331762,,Central,Michigan,Southgate,48195
5443,C74,657,C74657,,Central,Michigan,Southgate,48195
5444,C31,1273,C311273,,Central,Michigan,Southgate,48195
5445,C14,2836,C142836,,Central,Michigan,Sterling Heights,48310
5446,C49,638,C49638,,Central,Michigan,Sterling Heights,48310
5447,C18,8155,C188155,,Central,Michigan,Sterling Heights,48310
5448,C15,3207,C153207,,Central,Michigan,Sterling Heights,48310
5449,C10,4994,C104994,,Central,Iowa,Council Bluffs,51503
5450,C21,8325,C218325,,Central,Iowa,Council Bluffs,51503
5451,C18,1253,C181253,,Central,Iowa,Council Bluffs,51503
5452,C18,1725,C181725,,Central,Iowa,Council Bluffs,51503
5453,C27,7101,C277101,,East,New York,Cohoes,12047
5454,C24,4227,C244227,,East,New York,Cohoes,12047
5455,C58,2346,C582346,,East,Pennsylvania,Norristown,19401
5456,C12,3864,C123864,,East,Pennsylvania,Norristown,19401
5457,C23,3022,C233022,,East,Pennsylvania,Norristown,19401
5458,C50,7236,C507236,,East,Pennsylvania,Norristown,19401
5459,C14,3262,C143262,,East,Pennsylvania,Norristown,19401
5460,C12,1799,C121799,,East,Pennsylvania,Penn Hills,15235
5461,C32,4311,C324311,,East,Pennsylvania,Penn Hills,15235
5462,C11,2291,C112291,,East,Pennsylvania,Penn Hills,15235
5463,C62,2108,C622108,,East,Pennsylvania,Penn Hills,15235
5464,C13,5198,C135198,,East,Pennsylvania,Penn Hills,15235
5465,C26,394,C26394,,East,Pennsylvania,Penn Hills,15235
5466,C32,9522,C329522,,East,Pennsylvania,Penn Hills,15235
5467,C26,3267,C263267,,East,Pennsylvania,Philadelphia,19143
5468,C28,5110,C285110,,East,Pennsylvania,Philadelphia,19143
5469,C12,3326,C123326,,East,Pennsylvania,Philadelphia,19143
5470,C80,4694,C804694,,East,Pennsylvania,Philadelphia,19143
5471,C28,8300,C288300,,East,Pennsylvania,Philadelphia,19143
5472,C33,2430,C332430,,East,Pennsylvania,Philadelphia,19143
5473,C15,1911,C151911,,East,Pennsylvania,Plum,15239
5474,C26,4794,C264794,,East,Pennsylvania,Plum,15239
5475,C22,3526,C223526,,East,Pennsylvania,Plum,15239
5476,C26,8551,C268551,,East,Pennsylvania,Plum,15239
5477,C27,5416,C275416,,Central,Texas,Plainview,79072
5478,C24,2037,C242037,,Central,Texas,Plainview,79072
5479,C21,3931,C213931,,Central,Texas,Plainview,79072
5480,C18,3902,C183902,,Central,Texas,Plainview,79072
5481,C28,3141,C283141,,Central,Texas,Plainview,79072
5482,C24,7349,C247349,,Central,Texas,Plainview,79072
5483,C17,107,C17107,,Central,Michigan,Eastpointe,48021
5484,C65,8783,C658783,,Central,Michigan,Eastpointe,48021
5485,C21,8551,C218551,,Central,Michigan,Eastpointe,48021
5486,C33,8090,C338090,,Central,Michigan,Eastpointe,48021
5487,C28,4869,C284869,,Central,Michigan,Eastpointe,48021
5488,C20,8044,C208044,,East,Ohio,Berea,44017
5489,C10,9544,C109544,,East,Ohio,Berea,44017
5490,C22,3830,C223830,,East,Ohio,Berea,44017
5491,C10,8894,C108894,,East,Ohio,Berea,44017
5492,C30,2417,C302417,,East,Ohio,Berea,44017
5493,C12,8295,C128295,,East,Ohio,Berea,44017
5494,C12,324,C12324,,East,Ohio,Berea,44017
5495,C23,3944,C233944,,Central,Wisconsin,Appleton,54915
5496,C30,7023,C307023,,Central,Wisconsin,Appleton,54915
5497,C28,1489,C281489,,Central,Wisconsin,Appleton,54915
5498,C21,8922,C218922,,Central,Wisconsin,Brookfield,53005
5499,C16,9502,C169502,,Central,Texas,Grapevine,76051
5500,C31,86,C3186,,Central,Texas,Greenville,75401
5501,C12,3697,C123697,,Central,Texas,Greenville,75401
5502,C16,749,C16749,,Central,Texas,Greenville,75401
5503,C75,8400,C758400,,South,Florida,Ormond Beach,32174
5504,C25,1152,C251152,,South,Florida,Oviedo,32765
5505,C23,1666,C231666,,South,Florida,Oviedo,32765
5506,C31,8083,C318083,,South,Florida,Oviedo,32765
5507,C14,3876,C143876,,South,Florida,Oviedo,32765
5508,C39,3387,C393387,,South,Florida,Oviedo,32765
5509,C18,1049,C181049,,South,Florida,Oviedo,32765
5510,C25,3135,C253135,,South,Florida,Oviedo,32765
5511,C19,7026,C197026,,South,Florida,Oviedo,32765
5512,C31,6272,C316272,,South,Florida,Palm Bay,32905
